stat_area_id,stat_area_vintage,locality_code,locality_name_he,stat_area_number,elections_using_vintage,assigned_elections_count,assigned_elections,unassigned_elections_count,unassigned_elections,official_area_electorate_gap_elections,followup_elections,persistence_status,never_assigned_in_supported_elections,population_proxy,age_20_plus_population_proxy,population_reference_year,population_proxy_source
stat2008:96000023,2008,9600,קריית ים,23,1,1,K18,0,,,,assigned_in_every_supported_election,False,1800,1400,2008.0,CBS 2008 Census statistical-area demographics
stat2008:96000024,2008,9600,קריית ים,24,1,1,K18,0,,,,assigned_in_every_supported_election,False,1700,1300,2008.0,CBS 2008 Census statistical-area demographics
stat2008:96000025,2008,9600,קריית ים,25,1,1,K18,0,,,,assigned_in_every_supported_election,False,2600,2000,2008.0,CBS 2008 Census statistical-area demographics
stat2008:96000031,2008,9600,קריית ים,31,1,1,K18,0,,,,assigned_in_every_supported_election,False,3100,2400,2008.0,CBS 2008 Census statistical-area demographics
stat2008:96000032,2008,9600,קריית ים,32,1,1,K18,0,,,,assigned_in_every_supported_election,False,3600,2800,2008.0,CBS 2008 Census statistical-area demographics
stat2008:96000033,2008,9600,קריית ים,33,1,1,K18,0,,,,assigned_in_every_supported_election,False,2900,2400,2008.0,CBS 2008 Census statistical-area demographics
stat2008:96000034,2008,9600,קריית ים,34,1,1,K18,0,,,,assigned_in_every_supported_election,False,4900,3700,2008.0,CBS 2008 Census statistical-area demographics
stat2008:960001,2008,96,יגור,1,1,1,K18,0,,,,assigned_in_every_supported_election,False,1400,1100,2008.0,CBS 2008 Census statistical-area demographics
stat2008:9620001,2008,962,טובא-זנגרייה,1,1,1,K18,0,,,,assigned_in_every_supported_election,False,5500,2900,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000011,2008,9700,הוד השרון,11,1,1,K18,0,,,,assigned_in_every_supported_election,False,3500,2300,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000012,2008,9700,הוד השרון,12,1,1,K18,0,,,,assigned_in_every_supported_election,False,5600,3400,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000013,2008,9700,הוד השרון,13,1,1,K18,0,,,,assigned_in_every_supported_election,False,4100,2600,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000014,2008,9700,הוד השרון,14,1,1,K18,0,,,,assigned_in_every_supported_election,False,3200,2000,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000015,2008,9700,הוד השרון,15,1,1,K18,0,,,,assigned_in_every_supported_election,False,2900,1900,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000021,2008,9700,הוד השרון,21,1,1,K18,0,,,,assigned_in_every_supported_election,False,5400,4100,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000022,2008,9700,הוד השרון,22,1,1,K18,0,,,,assigned_in_every_supported_election,False,4500,3000,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000023,2008,9700,הוד השרון,23,1,1,K18,0,,,,assigned_in_every_supported_election,False,5400,3800,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000024,2008,9700,הוד השרון,24,1,1,K18,0,,,,assigned_in_every_supported_election,False,3300,2100,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000031,2008,9700,הוד השרון,31,1,1,K18,0,,,,assigned_in_every_supported_election,False,4900,3100,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000032,2008,9700,הוד השרון,32,1,1,K18,0,,,,assigned_in_every_supported_election,False,1400,1000,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000033,2008,9700,הוד השרון,33,1,1,K18,0,,,,assigned_in_every_supported_election,False,2000,1500,2008.0,CBS 2008 Census statistical-area demographics
stat2008:97000034,2008,9700,הוד השרון,34,1,0,,1,K18,,,never_assigned_without_positive_population_proxy,True,0,0,2008.0,CBS 2008 Census statistical-area demographics
stat2008:970001,2008,97,מרחביה (מושב),1,1,1,K18,0,,,,assigned_in_every_supported_election,False,700,0,2008.0,CBS 2008 Census statistical-area demographics
stat2008:9750001,2008,975,זרזיר,1,1,1,K18,0,,,,assigned_in_every_supported_election,False,6300,3200,2008.0,CBS 2008 Census statistical-area demographics
stat2008:9780001,2008,978,כעביה-טבאש-חג'אג'רה,1,1,1,K18,0,,,,assigned_in_every_supported_election,False,4300,2300,2008.0,CBS 2008 Census statistical-area demographics
stat2008:98000001,2008,9800,בנימינה-גבעת עדה*,1,1,1,K18,0,,,,assigned_in_every_supported_election,False,3300,1800,2008.0,CBS 2008 Census statistical-area demographics
stat2008:98000002,2008,9800,בנימינה-גבעת עדה*,2,1,1,K18,0,,,,assigned_in_every_supported_election,False,3000,2100,2008.0,CBS 2008 Census statistical-area demographics
stat2008:98000003,2008,9800,בנימינה-גבעת עדה*,3,1,1,K18,0,,,,assigned_in_every_supported_election,False,4100,2600,2008.0,CBS 2008 Census statistical-area demographics
stat2008:98000004,2008,9800,בנימינה-גבעת עדה*,4,1,1,K18,0,,,,assigned_in_every_supported_election,False,1600,800,2008.0,CBS 2008 Census statistical-area demographics
stat2008:980001,2008,98,כפר מלל,1,1,1,K18,0,,,,assigned_in_every_supported_election,False,300,0,2008.0,CBS 2008 Census statistical-area demographics
stat2008:9900001,2008,990,ראס עלי,1,1,1,K18,0,,,,assigned_in_every_supported_election,False,500,0,2008.0,CBS 2008 Census statistical-area demographics
stat2008:990001,2008,99,מצפה רמון,1,1,1,K18,0,,,,assigned_in_every_supported_election,False,4800,2700,2008.0,CBS 2008 Census statistical-area demographics
stat2008:9930001,2008,993,חמאם,1,1,1,K18,0,,,,assigned_in_every_supported_election,False,1200,600,2008.0,CBS 2008 Census statistical-area demographics
stat2008:9940001,2008,994,מנשית זבדה,1,1,1,K18,0,,,,assigned_in_every_supported_election,False,1000,0,2008.0,CBS 2008 Census statistical-area demographics
stat2008:9970001,2008,997,רומת הייב,1,1,1,K18,0,,,,assigned_in_every_supported_election,False,1600,600,2008.0,CBS 2008 Census statistical-area demographics
stat2008:9980001,2008,998,ביר אל-מכסור,1,1,1,K18,0,,,,assigned_in_every_supported_election,False,7500,3800,2008.0,CBS 2008 Census statistical-area demographics
stat2011:100001,2011,10,תירוש,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,457,317,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10150001,2011,1015,מבשרת ציון,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3241,2284,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10150002,2011,1015,מבשרת ציון,2,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,5973,4058,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10150003,2011,1015,מבשרת ציון,3,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4310,3102,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10150004,2011,1015,מבשרת ציון,4,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2180,1583,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10150005,2011,1015,מבשרת ציון,5,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4801,3346,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10150006,2011,1015,מבשרת ציון,6,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3740,2653,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10200001,2011,1020,אור עקיבא,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,5163,3028,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10200002,2011,1020,אור עקיבא,2,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3003,2270,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10200003,2011,1020,אור עקיבא,3,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,5036,3546,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10200004,2011,1020,אור עקיבא,4,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2258,1677,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10200005,2011,1020,אור עקיבא,5,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3986,2952,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:1020001,2011,102,מאיר שפיה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,335,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10240001,2011,1024,חרוצים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,857,593,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:1030001,2011,103,תל עדשים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1502,899,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10310001,2011,1031,שדרות,1,7,0,,7,K19|K20|K21|K22|K23|K24|K25,,,never_assigned_without_positive_population_proxy,True,0,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10310002,2011,1031,שדרות,2,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,5083,3724,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10310003,2011,1031,שדרות,3,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3098,2273,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10310004,2011,1031,שדרות,4,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,5020,3462,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10310005,2011,1031,שדרות,5,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4597,2912,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10310006,2011,1031,שדרות,6,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,7186,4184,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10310007,2011,1031,שדרות,7,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4086,2696,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10340001,2011,1034,קריית מלאכי,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,671,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10340002,2011,1034,קריית מלאכי,2,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4647,3059,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10340003,2011,1034,קריית מלאכי,3,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2615,1894,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10340004,2011,1034,קריית מלאכי,4,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2321,1385,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10340005,2011,1034,קריית מלאכי,5,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4108,2669,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10340006,2011,1034,קריית מלאכי,6,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4988,3264,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10340007,2011,1034,קריית מלאכי,7,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2344,1400,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10340008,2011,1034,קריית מלאכי,8,7,5,K19|K20|K21|K22|K23,2,K24|K25,,,intermittently_unassigned,False,2685,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:1040001,2011,104,מזרע,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,802,567,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10410001,2011,1041,נצאצרה (שבט),1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,0,0,,
stat2011:10430001,2011,1043,גיזו,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,210,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10440001,2011,1044,יעף,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,308,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10450001,2011,1045,שתולה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,287,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10460001,2011,1046,אוהד,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,409,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10470001,2011,1047,חזון,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,295,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10500001,2011,1050,בית חשמונאי,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2192,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10510001,2011,1051,תלמי אליהו,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,323,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10520001,2011,1052,קטורה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,487,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10530001,2011,1053,עין חצבה,1,7,0,,7,K19|K20|K21|K22|K23|K24|K25,,,never_assigned_without_positive_population_proxy,True,0,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10540001,2011,1054,תל שבע,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,K19,assigned_in_every_supported_election,False,21552,9100,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10540002,2011,1054,תל שבע,2,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,K19,assigned_in_every_supported_election,False,0,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10540003,2011,1054,תל שבע,3,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,K19,assigned_in_every_supported_election,False,0,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10560001,2011,1056,"עין כרם-בי""ס חקלאי",1,7,0,,7,K19|K20|K21|K22|K23|K24|K25,,,never_assigned_with_positive_population_proxy,True,162,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10570001,2011,1057,נווה זוהר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,53,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10580001,2011,1058,שדה ניצן,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,356,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10590001,2011,1059,כסיפה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,22486,9692,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10600001,2011,1060,לקיה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,14642,6616,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:1060001,2011,106,כפר גדעון,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,334,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610011,2011,1061,נוף הגליל,11,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,6833,4812,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610012,2011,1061,נוף הגליל,12,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3827,2431,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610013,2011,1061,נוף הגליל,13,7,0,,7,K19|K20|K21|K22|K23|K24|K25,,,never_assigned_without_positive_population_proxy,True,0,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610021,2011,1061,נוף הגליל,21,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3514,2481,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610022,2011,1061,נוף הגליל,22,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3354,2523,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610023,2011,1061,נוף הגליל,23,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2266,1611,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610024,2011,1061,נוף הגליל,24,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2686,1957,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610025,2011,1061,נוף הגליל,25,7,0,,7,K19|K20|K21|K22|K23|K24|K25,,,never_assigned_without_positive_population_proxy,True,0,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610031,2011,1061,נוף הגליל,31,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2659,2090,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610032,2011,1061,נוף הגליל,32,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2129,1582,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610033,2011,1061,נוף הגליל,33,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2536,1957,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610034,2011,1061,נוף הגליל,34,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2834,2091,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610041,2011,1061,נוף הגליל,41,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3114,2484,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610042,2011,1061,נוף הגליל,42,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1607,1195,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10610043,2011,1061,נוף הגליל,43,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4586,3397,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10630001,2011,1063,מעלות-תרשיחא,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4209,2788,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10630002,2011,1063,מעלות-תרשיחא,2,7,0,,7,K19|K20|K21|K22|K23|K24|K25,,,never_assigned_without_positive_population_proxy,True,0,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10630003,2011,1063,מעלות-תרשיחא,3,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3951,3048,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10630004,2011,1063,מעלות-תרשיחא,4,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,4764,3079,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10630005,2011,1063,מעלות-תרשיחא,5,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,5342,3926,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10630006,2011,1063,מעלות-תרשיחא,6,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,3855,2659,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10640001,2011,1064,אמירים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,876,564,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10650001,2011,1065,זמרת,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,647,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10660001,2011,1066,"בני עי""ש",1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,6925,5157,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10670001,2011,1067,"דוב""ב",1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,479,338,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10680001,2011,1068,אדמית,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,245,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10690001,2011,1069,רם-און,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,985,613,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10700001,2011,1070,אביעזר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,863,538,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:1070001,2011,107,כפר סילבר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,398,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10710001,2011,1071,נווה מיכאל,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,880,547,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10720001,2011,1072,גן הדרום,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,637,408,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10760001,2011,1076,בית ברל,1,7,0,,7,K19|K20|K21|K22|K23|K24|K25,,,never_assigned_with_positive_population_proxy,True,225,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10770001,2011,1077,גבעת שפירא,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,406,267,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10790001,2011,1079,צפרירים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,412,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10800001,2011,1080,מבועים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1245,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10810001,2011,1081,אבן מנחם,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,280,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10820001,2011,1082,מעגלים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2082,1270,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10830001,2011,1083,תושייה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,839,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10840001,2011,1084,בן שמן (כפר נוער),1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,671,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10850001,2011,1085,כרם שלום,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,190,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10940001,2011,1094,כרם יבנה (ישיבה),1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,530,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10950001,2011,1095,כפר מימון,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,418,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:10980001,2011,1098,מרכז שפירא,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,2466,1251,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:110001,2011,11,"ניר ח""ן",1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,565,367,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:11020001,2011,1102,צוקי ים,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,285,200,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:11030001,2011,1103,גני הדר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,358,242,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:11040001,2011,1104,פורייה - כפר עבודה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,372,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:11050001,2011,1105,פורייה - נווה עובד,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1264,828,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:11080001,2011,1108,אומן,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,467,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:11100001,2011,1110,חבר,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,678,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:11110001,2011,1111,צופייה,1,7,0,,7,K19|K20|K21|K22|K23|K24|K25,,,never_assigned_without_positive_population_proxy,True,0,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:11120001,2011,1112,יודפת,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,907,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:11130001,2011,1113,צור הדסה,1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,11584,6792,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
stat2011:11140001,2011,1114,שריגים (לי-און),1,7,7,K19|K20|K21|K22|K23|K24|K25,0,,,,assigned_in_every_supported_election,False,1063,0,2020.0,CBS 2020 demographics on 2011 statistical-area boundaries
