geography_id,geography_type,geography_package,geometry_archive,locality_code,locality_id,locality_name_he,locality_name_en,stat_area_count,stat_area_id,stat_2022,yishuv_stat_2022,COD_TIFKUD,single_stat_area,has_function_code
loc:1203,locality,localities_2022,geographies/localities_2022.zip,1203,loc:1203,הררית,HARARIT,1,stat2022:12030001,1,12030001,1,True,True
loc:1204,locality,localities_2022,geographies/localities_2022.zip,1204,loc:1204,גילון,GILON,1,stat2022:12040001,1,12040001,1,True,True
loc:1205,locality,localities_2022,geographies/localities_2022.zip,1205,loc:1205,מנות,MANOT,1,stat2022:12050001,1,12050001,1,True,True
loc:1206,locality,localities_2022,geographies/localities_2022.zip,1206,loc:1206,גיתה,GITTA,1,stat2022:12060001,1,12060001,1,True,True
loc:1207,locality,localities_2022,geographies/localities_2022.zip,1207,loc:1207,לבון,LAVON,1,stat2022:12070001,1,12070001,1,True,True
loc:1208,locality,localities_2022,geographies/localities_2022.zip,1208,loc:1208,הילה,HILLA,1,stat2022:12080001,1,12080001,1,True,True
loc:1209,locality,localities_2022,geographies/localities_2022.zip,1209,loc:1209,חרשים,HARASHIM,1,stat2022:12090001,1,12090001,1,True,True
loc:1210,locality,localities_2022,geographies/localities_2022.zip,1210,loc:1210,כחל,KAHAL,1,stat2022:12100001,1,12100001,1,True,True
loc:1211,locality,localities_2022,geographies/localities_2022.zip,1211,loc:1211,קדרים,QADDARIM,1,stat2022:12110001,1,12110001,1,True,True
loc:1212,locality,localities_2022,geographies/localities_2022.zip,1212,loc:1212,עמוקה,AMUQQA,1,stat2022:12120001,1,12120001,1,True,True
loc:1213,locality,localities_2022,geographies/localities_2022.zip,1213,loc:1213,צבעון,ZIV'ON,1,stat2022:12130001,1,12130001,1,True,True
loc:1214,locality,localities_2022,geographies/localities_2022.zip,1214,loc:1214,טפחות,TEFAHOT,1,stat2022:12140001,1,12140001,1,True,True
loc:1219,locality,localities_2022,geographies/localities_2022.zip,1219,loc:1219,גורנות הגליל,GORNOT HAGALIL,1,stat2022:12190001,1,12190001,1,True,True
loc:1220,locality,localities_2022,geographies/localities_2022.zip,1220,loc:1220,אבירים,ABBIRIM,1,stat2022:12200001,1,12200001,1,True,True
loc:1221,locality,localities_2022,geographies/localities_2022.zip,1221,loc:1221,צורית,ZURIT,1,stat2022:12210001,1,12210001,1,True,True
loc:1222,locality,localities_2022,geographies/localities_2022.zip,1222,loc:1222,"מצפה אבי""ב",MIZPE AVIV,1,stat2022:12220001,1,12220001,1,True,True
loc:1223,locality,localities_2022,geographies/localities_2022.zip,1223,loc:1223,שדי אברהם,SEDE AVRAHAM,1,stat2022:12230001,1,12230001,1,True,True
loc:1224,locality,localities_2022,geographies/localities_2022.zip,1224,loc:1224,כוכב יאיר,KOKHAV YA'IR,4,stat2022:12240001|stat2022:12240002|stat2022:12240003|stat2022:12240004,1|2|3|4,12240001|12240002|12240003|12240004,1,False,True
loc:1225,locality,localities_2022,geographies/localities_2022.zip,1225,loc:1225,רביד,RAVID,1,stat2022:12250001,1,12250001,1,True,True
loc:1226,locality,localities_2022,geographies/localities_2022.zip,1226,loc:1226,יובלים,YUVALLIM,1,stat2022:12260001,1,12260001,1,True,True
loc:1227,locality,localities_2022,geographies/localities_2022.zip,1227,loc:1227,יתד,YATED,1,stat2022:12270001,1,12270001,1,True,True
loc:1228,locality,localities_2022,geographies/localities_2022.zip,1228,loc:1228,רקפת,RAQQEFET,1,stat2022:12280001,1,12280001,1,True,True
loc:1229,locality,localities_2022,geographies/localities_2022.zip,1229,loc:1229,כלנית,KALLANIT,1,stat2022:12290001,1,12290001,1,True,True
loc:1230,locality,localities_2022,geographies/localities_2022.zip,1230,loc:1230,לבנים,LIVNIM,1,stat2022:12300001,1,12300001,1,True,True
loc:1231,locality,localities_2022,geographies/localities_2022.zip,1231,loc:1231,פרי גן,PERI GAN,1,stat2022:12310001,1,12310001,1,True,True
loc:1232,locality,localities_2022,geographies/localities_2022.zip,1232,loc:1232,יבול,YEVUL,1,stat2022:12320001,1,12320001,1,True,True
loc:1233,locality,localities_2022,geographies/localities_2022.zip,1233,loc:1233,שקף,SHEQEF,1,stat2022:12330001,1,12330001,1,True,True
loc:1235,locality,localities_2022,geographies/localities_2022.zip,1235,loc:1235,שורשים,SHORASHIM,1,stat2022:12350001,1,12350001,1,True,True
loc:1236,locality,localities_2022,geographies/localities_2022.zip,1236,loc:1236,נירית,NIRIT,1,stat2022:12360001,1,12360001,1,True,True
loc:1237,locality,localities_2022,geographies/localities_2022.zip,1237,loc:1237,תלמי יוסף,TALME YOSEF,1,stat2022:12370001,1,12370001,1,True,True
loc:1238,locality,localities_2022,geographies/localities_2022.zip,1238,loc:1238,סופה,SUFA,1,stat2022:12380001,1,12380001,1,True,True
loc:1239,locality,localities_2022,geographies/localities_2022.zip,1239,loc:1239,חולית,HOLIT,1,stat2022:12390001,1,12390001,1,True,True
loc:1240,locality,localities_2022,geographies/localities_2022.zip,1240,loc:1240,עין הבשור,EN HABESOR,1,stat2022:12400001,1,12400001,1,True,True
loc:1241,locality,localities_2022,geographies/localities_2022.zip,1241,loc:1241,דקל,DEQEL,1,stat2022:12410001,1,12410001,1,True,True
loc:1242,locality,localities_2022,geographies/localities_2022.zip,1242,loc:1242,נתיב העשרה,NETIV HAASARA,1,stat2022:12420001,1,12420001,1,True,True
loc:1243,locality,localities_2022,geographies/localities_2022.zip,1243,loc:1243,קציר,QAZIR,1,stat2022:12430001,1,12430001,1,True,True
loc:1244,locality,localities_2022,geographies/localities_2022.zip,1244,loc:1244,תמרת,TIMRAT,1,stat2022:12440001,1,12440001,1,True,True
loc:1245,locality,localities_2022,geographies/localities_2022.zip,1245,loc:1245,סלמה,SALLAMA,1,stat2022:12450001,1,12450001,1,True,True
loc:1246,locality,localities_2022,geographies/localities_2022.zip,1246,loc:1246,עראמשה*,ARAMSHA,1,stat2022:12460001,1,12460001,1,True,True
loc:1247,locality,localities_2022,geographies/localities_2022.zip,1247,loc:1247,חריש,HARISH,8,stat2022:12470001|stat2022:12470002|stat2022:12470003|stat2022:12470004|stat2022:12470005|stat2022:12470006|stat2022:12470007|stat2022:12470008,1|2|3|4|5|6|7|8,12470001|12470002|12470003|12470004|12470005|12470006|12470007|12470008,1|4,False,True
loc:1248,locality,localities_2022,geographies/localities_2022.zip,1248,loc:1248,אליפז,ELIFAZ,1,stat2022:12480001,1,12480001,1,True,True
loc:1249,locality,localities_2022,geographies/localities_2022.zip,1249,loc:1249,הרדוף,HARDUF,1,stat2022:12490001,1,12490001,1,True,True
loc:1251,locality,localities_2022,geographies/localities_2022.zip,1251,loc:1251,עין תמר,EN TAMAR,1,stat2022:12510001,1,12510001,1,True,True
loc:1252,locality,localities_2022,geographies/localities_2022.zip,1252,loc:1252,כורזים,KORAZIM,1,stat2022:12520001,1,12520001,1,True,True
loc:1253,locality,localities_2022,geographies/localities_2022.zip,1253,loc:1253,אמנון,AMNUN,1,stat2022:12530001,1,12530001,1,True,True
loc:1254,locality,localities_2022,geographies/localities_2022.zip,1254,loc:1254,נטף,NATAF,1,stat2022:12540001,1,12540001,1,True,True
loc:1255,locality,localities_2022,geographies/localities_2022.zip,1255,loc:1255,לוטן,LOTAN,1,stat2022:12550001,1,12550001,1,True,True
loc:1256,locality,localities_2022,geographies/localities_2022.zip,1256,loc:1256,אשרת,ASHERAT,1,stat2022:12560001,1,12560001,1,True,True
loc:1257,locality,localities_2022,geographies/localities_2022.zip,1257,loc:1257,חנתון,HANNATON,1,stat2022:12570001,1,12570001,1,True,True
loc:1258,locality,localities_2022,geographies/localities_2022.zip,1258,loc:1258,מסד,MASSAD,1,stat2022:12580001,1,12580001,1,True,True
loc:1259,locality,localities_2022,geographies/localities_2022.zip,1259,loc:1259,נווה שלום,NEWE SHALOM,1,stat2022:12590001,1,12590001,1,True,True
loc:1260,locality,localities_2022,geographies/localities_2022.zip,1260,loc:1260,רתמים,RETAMIM,1,stat2022:12600001,1,12600001,1,True,True
loc:1261,locality,localities_2022,geographies/localities_2022.zip,1261,loc:1261,הר עמשא,HAR AMASA,1,stat2022:12610001,1,12610001,1,True,True
loc:1262,locality,localities_2022,geographies/localities_2022.zip,1262,loc:1262,צוקים,ZUQIM,1,stat2022:12620001,1,12620001,1,True,True
loc:1263,locality,localities_2022,geographies/localities_2022.zip,1263,loc:1263,כפר ורדים,KEFAR WERADIM,1,stat2022:12630001,1,12630001,1,True,True
loc:1264,locality,localities_2022,geographies/localities_2022.zip,1264,loc:1264,כרמי יוסף,KARME YOSEF,1,stat2022:12640001,1,12640001,1,True,True
loc:1265,locality,localities_2022,geographies/localities_2022.zip,1265,loc:1265,שומרייה,SHOMERIYYA,1,stat2022:12650001,1,12650001,1,True,True
loc:1266,locality,localities_2022,geographies/localities_2022.zip,1266,loc:1266,שחרות,SHAHARUT,1,stat2022:12660001,1,12660001,1,True,True
loc:1267,locality,localities_2022,geographies/localities_2022.zip,1267,loc:1267,שיטים,SHITTIM,1,stat2022:12670001,1,12670001,1,True,True
loc:1268,locality,localities_2022,geographies/localities_2022.zip,1268,loc:1268,מיתר,METAR,5,stat2022:12680001|stat2022:12680002|stat2022:12680003|stat2022:12680004|stat2022:12680005,1|2|3|4|5,12680001|12680002|12680003|12680004|12680005,1|4,False,True
loc:1271,locality,localities_2022,geographies/localities_2022.zip,1271,loc:1271,להבים,LEHAVIM,1,stat2022:12710001,1,12710001,1,True,True
loc:1272,locality,localities_2022,geographies/localities_2022.zip,1272,loc:1272,חלוץ,HALUZ,1,stat2022:12720001,1,12720001,1,True,True
loc:1274,locality,localities_2022,geographies/localities_2022.zip,1274,loc:1274,גן נר,GAN NER,1,stat2022:12740001,1,12740001,1,True,True
loc:1275,locality,localities_2022,geographies/localities_2022.zip,1275,loc:1275,אבטליון,AVTALYON,1,stat2022:12750001,1,12750001,1,True,True
loc:1276,locality,localities_2022,geographies/localities_2022.zip,1276,loc:1276,אשבל,ESHBAL,1,stat2022:12760001,1,12760001,1,True,True
loc:1278,locality,localities_2022,geographies/localities_2022.zip,1278,loc:1278,באר מילכה,BE'ER MILKA,1,stat2022:12780001,1,12780001,1,True,True
loc:1279,locality,localities_2022,geographies/localities_2022.zip,1279,loc:1279,נווה חריף,NEWE HARIF,1,stat2022:12790001,1,12790001,1,True,True
loc:1280,locality,localities_2022,geographies/localities_2022.zip,1280,loc:1280,ניצני סיני,NIZZANE SINAY,1,stat2022:12800001,1,12800001,1,True,True
loc:1282,locality,localities_2022,geographies/localities_2022.zip,1282,loc:1282,מירב,MERAV,1,stat2022:12820001,1,12820001,1,True,True
loc:1283,locality,localities_2022,geographies/localities_2022.zip,1283,loc:1283,תל תאומים,TEL TE'OMIM,1,stat2022:12830001,1,12830001,1,True,True
loc:1284,locality,localities_2022,geographies/localities_2022.zip,1284,loc:1284,נופית,NOFIT,1,stat2022:12840001,1,12840001,1,True,True
loc:1285,locality,localities_2022,geographies/localities_2022.zip,1285,loc:1285,כרכום,KARKOM,1,stat2022:12850001,1,12850001,1,True,True
loc:1286,locality,localities_2022,geographies/localities_2022.zip,1286,loc:1286,שגב-שלום,SEGEV-SHALOM,4,stat2022:12860001|stat2022:12860002|stat2022:12860003|stat2022:12860004,1|2|3|4,12860001|12860002|12860003|12860004,1,False,True
loc:1287,locality,localities_2022,geographies/localities_2022.zip,1287,loc:1287,שני,SHANI,1,stat2022:12870001,1,12870001,1,True,True
loc:1288,locality,localities_2022,geographies/localities_2022.zip,1288,loc:1288,גבעת אלה,GIV'AT ELA,1,stat2022:12880001,1,12880001,1,True,True
loc:1290,locality,localities_2022,geographies/localities_2022.zip,1290,loc:1290,זמר,ZEMER,1,stat2022:12900001,1,12900001,1,True,True
loc:1291,locality,localities_2022,geographies/localities_2022.zip,1291,loc:1291,כמהין,KEMEHIN,1,stat2022:12910001,1,12910001,1,True,True
loc:1292,locality,localities_2022,geographies/localities_2022.zip,1292,loc:1292,ג'דיידה-מכר,JUDEIDE-MAKER,4,stat2022:12920001|stat2022:12920002|stat2022:12920003|stat2022:12920004,1|2|3|4,12920001|12920002|12920003|12920004,1,False,True
loc:1293,locality,localities_2022,geographies/localities_2022.zip,1293,loc:1293,גבעת אבני,GIV'AT AVNI,1,stat2022:12930001,1,12930001,1,True,True
loc:1294,locality,localities_2022,geographies/localities_2022.zip,1294,loc:1294,אור הגנוז,OR HAGANUZ,1,stat2022:12940001,1,12940001,1,True,True
loc:1295,locality,localities_2022,geographies/localities_2022.zip,1295,loc:1295,יאנוח-ג'ת,YANUH-JAT,1,stat2022:12950001,1,12950001,1,True,True
loc:1296,locality,localities_2022,geographies/localities_2022.zip,1296,loc:1296,כסרא-סמיע,KISRA-SUMEI,3,stat2022:12960001|stat2022:12960002|stat2022:12960003,1|2|3,12960001|12960002|12960003,1,False,True
loc:1297,locality,localities_2022,geographies/localities_2022.zip,1297,loc:1297,כפר חנניה,KEFAR HANANYA,1,stat2022:12970001,1,12970001,1,True,True
loc:1303,locality,localities_2022,geographies/localities_2022.zip,1303,loc:1303,חורה,HURA,4,stat2022:13030001|stat2022:13030002|stat2022:13030003|stat2022:13030004,1|2|3|4,13030001|13030002|13030003|13030004,1,False,True
loc:1304,locality,localities_2022,geographies/localities_2022.zip,1304,loc:1304,שוהם,SHOHAM,9,stat2022:13040001|stat2022:13040002|stat2022:13040003|stat2022:13040004|stat2022:13040005|stat2022:13040006|stat2022:13040007|stat2022:13040008|stat2022:13040009,1|2|3|4|5|6|7|8|9,13040001|13040002|13040003|13040004|13040005|13040006|13040007|13040008|13040009,1|2|4,False,True
loc:1309,locality,localities_2022,geographies/localities_2022.zip,1309,loc:1309,אלעד,EL'AD,13,stat2022:13090011|stat2022:13090012|stat2022:13090013|stat2022:13090014|stat2022:13090015|stat2022:13090021|stat2022:13090022|stat2022:13090023|stat2022:13090024|stat2022:13090025|stat2022:13090031|stat2022:13090032|stat2022:13090033,11|12|13|14|15|21|22|23|24|25|31|32|33,13090011|13090012|13090013|13090014|13090015|13090021|13090022|13090023|13090024|13090025|13090031|13090032|13090033,1|4,False,True
loc:1310,locality,localities_2022,geographies/localities_2022.zip,1310,loc:1310,לפיד,LAPPID,1,stat2022:13100001,1,13100001,1,True,True
loc:1311,locality,localities_2022,geographies/localities_2022.zip,1311,loc:1311,אבשלום,AVSHALOM,1,stat2022:13110001,1,13110001,1,True,True
loc:1313,locality,localities_2022,geographies/localities_2022.zip,1313,loc:1313,פורייה עילית,PORIYYA ILLIT,1,stat2022:13130001,1,13130001,1,True,True
loc:1314,locality,localities_2022,geographies/localities_2022.zip,1314,loc:1314,נווה זיו,NEWE ZIV,1,stat2022:13140001,1,13140001,1,True,True
loc:1315,locality,localities_2022,geographies/localities_2022.zip,1315,loc:1315,מתן,MATTAN,1,stat2022:13150001,1,13150001,1,True,True
loc:1316,locality,localities_2022,geographies/localities_2022.zip,1316,loc:1316,אל -עריאן,AL-ARYAN,1,stat2022:13160001,1,13160001,1,True,True
loc:1317,locality,localities_2022,geographies/localities_2022.zip,1317,loc:1317,דמיידה,DEMEIDE,1,stat2022:13170001,1,13170001,1,True,True
loc:1318,locality,localities_2022,geographies/localities_2022.zip,1318,loc:1318,מבואות ים,MEVO'OT YAM,1,stat2022:13180001,1,13180001,5,True,True
loc:1319,locality,localities_2022,geographies/localities_2022.zip,1319,loc:1319,בת חפר,BAT HEFER,1,stat2022:13190001,1,13190001,1,True,True
loc:1320,locality,localities_2022,geographies/localities_2022.zip,1320,loc:1320,עין חוד,EIN HOD,1,stat2022:13200001,1,13200001,1,True,True
loc:1321,locality,localities_2022,geographies/localities_2022.zip,1321,loc:1321,ח'ואלד,KHAWALED,1,stat2022:13210001,1,13210001,1,True,True
loc:1322,locality,localities_2022,geographies/localities_2022.zip,1322,loc:1322,הודיות,HODAYOT,1,stat2022:13220001,1,13220001,5,True,True
loc:1323,locality,localities_2022,geographies/localities_2022.zip,1323,loc:1323,בת הדר,BAT HADAR,1,stat2022:13230001,1,13230001,1,True,True
loc:1324,locality,localities_2022,geographies/localities_2022.zip,1324,loc:1324,ארסוף,ARSUF,1,stat2022:13240001,1,13240001,1,True,True
loc:1325,locality,localities_2022,geographies/localities_2022.zip,1325,loc:1325,כפר זוהרים,KEFAR ZOHARIM,1,stat2022:13250001,1,13250001,1,True,True
loc:1326,locality,localities_2022,geographies/localities_2022.zip,1326,loc:1326,"בסמ""ה",BASMA,3,stat2022:13260001|stat2022:13260002|stat2022:13260003,1|2|3,13260001|13260002|13260003,1,False,True
loc:1327,locality,localities_2022,geographies/localities_2022.zip,1327,loc:1327,מעלה עירון,MA'ALE IRON,4,stat2022:13270001|stat2022:13270002|stat2022:13270003|stat2022:13270004,1|2|3|4,13270001|13270002|13270003|13270004,1,False,True
loc:1330,locality,localities_2022,geographies/localities_2022.zip,1330,loc:1330,אחוזת ברק,AHUZZAT BARAQ,1,stat2022:13300001,1,13300001,1,True,True
loc:1331,locality,localities_2022,geographies/localities_2022.zip,1331,loc:1331,כמאנה,KAMANE,1,stat2022:13310001,1,13310001,1,True,True
loc:1332,locality,localities_2022,geographies/localities_2022.zip,1332,loc:1332,חוסנייה,HUSSNIYYA,1,stat2022:13320001,1,13320001,1,True,True
loc:1333,locality,localities_2022,geographies/localities_2022.zip,1333,loc:1333,נוף איילון,NOF AYYALON,1,stat2022:13330001,1,13330001,1,True,True
loc:1334,locality,localities_2022,geographies/localities_2022.zip,1334,loc:1334,ראס אל-עין,RAS AL-EIN,1,stat2022:13340001,1,13340001,1,True,True
loc:1335,locality,localities_2022,geographies/localities_2022.zip,1335,loc:1335,ערב אל נעים,ARAB AL NAIM,1,stat2022:13350001,1,13350001,1,True,True
loc:1336,locality,localities_2022,geographies/localities_2022.zip,1336,loc:1336,אירוס,IRUS,1,stat2022:13360001,1,13360001,1,True,True
loc:1337,locality,localities_2022,geographies/localities_2022.zip,1337,loc:1337,שמשית,SHIMSHIT,1,stat2022:13370001,1,13370001,1,True,True
loc:1338,locality,localities_2022,geographies/localities_2022.zip,1338,loc:1338,כדיתה,KADDITA,1,stat2022:13380001,1,13380001,1,True,True
loc:1339,locality,localities_2022,geographies/localities_2022.zip,1339,loc:1339,אל -עזי,AL-AZY,1,stat2022:13390001,1,13390001,1,True,True
loc:1340,locality,localities_2022,geographies/localities_2022.zip,1340,loc:1340,מרחב עם,MERHAV AM,1,stat2022:13400001,1,13400001,1,True,True
loc:1341,locality,localities_2022,geographies/localities_2022.zip,1341,loc:1341,רוח מדבר,RUAH MIDBAR,1,stat2022:13410001,1,13410001,5,True,True
loc:1342,locality,localities_2022,geographies/localities_2022.zip,1342,loc:1342,אבו קורינאת (יישוב),ABU QUREINAT,1,stat2022:13420001,1,13420001,1,True,True
loc:1343,locality,localities_2022,geographies/localities_2022.zip,1343,loc:1343,מכחול,MAKCHUL,1,stat2022:13430001,1,13430001,1,True,True
loc:1344,locality,localities_2022,geographies/localities_2022.zip,1344,loc:1344,גבעות בר,GEVA'OT BAR,1,stat2022:13440001,1,13440001,1,True,True
loc:1345,locality,localities_2022,geographies/localities_2022.zip,1345,loc:1345,צור יצחק,ZUR YIZHAQ,1,stat2022:13450001,1,13450001,1,True,True
loc:1346,locality,localities_2022,geographies/localities_2022.zip,1346,loc:1346,תרבין א-צאנע (יישוב)*,TARABIN AS-SANI,1,stat2022:13460001,1,13460001,1,True,True
loc:1347,locality,localities_2022,geographies/localities_2022.zip,1347,loc:1347,קצר א-סר,QASR A-SIR,1,stat2022:13470001,1,13470001,1,True,True
loc:1348,locality,localities_2022,geographies/localities_2022.zip,1348,loc:1348,ביר הדאג',BIR HADAGE,1,stat2022:13480001,1,13480001,1,True,True
loc:1349,locality,localities_2022,geographies/localities_2022.zip,1349,loc:1349,דריג'את,DERIG'AT,1,stat2022:13490001,1,13490001,1,True,True
loc:1358,locality,localities_2022,geographies/localities_2022.zip,1358,loc:1358,אום בטין,UMM BATIN,1,stat2022:13580001,1,13580001,1,True,True
loc:1359,locality,localities_2022,geographies/localities_2022.zip,1359,loc:1359,אל סייד,AL SAYYID,1,stat2022:13590001,1,13590001,1,True,True
loc:1360,locality,localities_2022,geographies/localities_2022.zip,1360,loc:1360,סעוה,SA'WA,1,stat2022:13600001,1,13600001,1,True,True
loc:1361,locality,localities_2022,geographies/localities_2022.zip,1361,loc:1361,בת חן,BAT HEN,1,stat2022:13610001,1,13610001,1,True,True
loc:1363,locality,localities_2022,geographies/localities_2022.zip,1363,loc:1363,בני נצרים,BNE NETSARIM,1,stat2022:13630001,1,13630001,1,True,True
loc:1364,locality,localities_2022,geographies/localities_2022.zip,1364,loc:1364,שלומית,SHLOMIT,1,stat2022:13640001,1,13640001,1,True,True
loc:1365,locality,localities_2022,geographies/localities_2022.zip,1365,loc:1365,אליאב,ELIAV,1,stat2022:13650001,1,13650001,1,True,True
loc:1366,locality,localities_2022,geographies/localities_2022.zip,1366,loc:1366,נווה,NAVE,1,stat2022:13660001,1,13660001,1,True,True
loc:1367,locality,localities_2022,geographies/localities_2022.zip,1367,loc:1367,כחלה,KOCHLEA,1,stat2022:13670001,1,13670001,1,True,True
loc:1368,locality,localities_2022,geographies/localities_2022.zip,1368,loc:1368,בני דקלים,BNE DEQALIM,1,stat2022:13680001,1,13680001,1,True,True
loc:1369,locality,localities_2022,geographies/localities_2022.zip,1369,loc:1369,נטע,NETA,1,stat2022:13690001,1,13690001,1,True,True
loc:1370,locality,localities_2022,geographies/localities_2022.zip,1370,loc:1370,מצפה אילן,MITSPE ILAN,1,stat2022:13700001,1,13700001,1,True,True
loc:1371,locality,localities_2022,geographies/localities_2022.zip,1371,loc:1371,גני טל,GANNE TAL,1,stat2022:13710001,1,13710001,1,True,True
loc:1372,locality,localities_2022,geographies/localities_2022.zip,1372,loc:1372,נצר חזני,NEZER HAZZANI,1,stat2022:13720001,1,13720001,1,True,True
loc:1373,locality,localities_2022,geographies/localities_2022.zip,1373,loc:1373,שלווה במדבר,SHALVA BAMIDBAR,1,stat2022:13730001,1,13730001,5,True,True
loc:1374,locality,localities_2022,geographies/localities_2022.zip,1374,loc:1374,כרמי קטיף,KARME KATIF,1,stat2022:13740001,1,13740001,1,True,True
loc:1375,locality,localities_2022,geographies/localities_2022.zip,1375,loc:1375,אבו תלול,ABU TULUL,1,stat2022:13750001,1,13750001,1,True,True
loc:1376,locality,localities_2022,geographies/localities_2022.zip,1376,loc:1376,באר גנים,BE'ER GANNIM,1,stat2022:13760001,1,13760001,1,True,True
loc:1377,locality,localities_2022,geographies/localities_2022.zip,1377,loc:1377,שבי דרום,SHAVE DAROM,1,stat2022:13770001,1,13770001,1,True,True
loc:1378,locality,localities_2022,geographies/localities_2022.zip,1378,loc:1378,שיזף,SHEZAF,1,stat2022:13780001,1,13780001,1,True,True
loc:1419,locality,localities_2022,geographies/localities_2022.zip,1419,loc:1419,ניצן ב',NIZZAN B,1,stat2022:14190001,1,14190001,1,True,True
loc:1701,locality,localities_2022,geographies/localities_2022.zip,1701,loc:1701,מפעלי נחם הרטוב,no name,1,stat2022:17010001,1,17010001,,True,False
loc:1702,locality,localities_2022,geographies/localities_2022.zip,1702,loc:1702,נווה אילן*,no name,1,stat2022:17020001,1,17020001,,True,False
loc:1705,locality,localities_2022,geographies/localities_2022.zip,1705,loc:1705,"מרכז כ""ח",no name,1,stat2022:17050001,1,17050001,,True,False
loc:1706,locality,localities_2022,geographies/localities_2022.zip,1706,loc:1706,מפעלי גליל עליון,no name,1,stat2022:17060001,1,17060001,,True,False
loc:1707,locality,localities_2022,geographies/localities_2022.zip,1707,loc:1707,תל חי (מכללה),no name,1,stat2022:17070001,1,17070001,,True,False
loc:1708,locality,localities_2022,geographies/localities_2022.zip,1708,loc:1708,מרכז אזורי מרום הגליל,no name,1,stat2022:17080001,1,17080001,,True,False
loc:1709,locality,localities_2022,geographies/localities_2022.zip,1709,loc:1709,דלתון,no name,1,stat2022:17090001,1,17090001,,True,False
loc:1711,locality,localities_2022,geographies/localities_2022.zip,1711,loc:1711,מפעלי צמח,no name,1,stat2022:17110001,1,17110001,,True,False
loc:1712,locality,localities_2022,geographies/localities_2022.zip,1712,loc:1712,בית חולים פוריה,no name,1,stat2022:17120001,1,17120001,,True,False
loc:1713,locality,localities_2022,geographies/localities_2022.zip,1713,loc:1713,מרכז אזורי כדורי,no name,1,stat2022:17130001,1,17130001,,True,False
loc:1714,locality,localities_2022,geographies/localities_2022.zip,1714,loc:1714,תעשיות גליל תחתון,no name,1,stat2022:17140001,1,17140001,,True,False
loc:1715,locality,localities_2022,geographies/localities_2022.zip,1715,loc:1715,"מרכז מיר""ב*",no name,1,stat2022:17150001,1,17150001,,True,False
loc:1716,locality,localities_2022,geographies/localities_2022.zip,1716,loc:1716,אילון תבור*,no name,1,stat2022:17160001,1,17160001,,True,False
loc:1717,locality,localities_2022,geographies/localities_2022.zip,1717,loc:1717,מפעלי העמק (יזרעאל),no name,1,stat2022:17170001,1,17170001,,True,False
loc:1719,locality,localities_2022,geographies/localities_2022.zip,1719,loc:1719,מפעלי שאן,no name,1,stat2022:17190001,1,17190001,,True,False
loc:1722,locality,localities_2022,geographies/localities_2022.zip,1722,loc:1722,מגדל תפן,no name,1,stat2022:17220001,1,17220001,,True,False
loc:1723,locality,localities_2022,geographies/localities_2022.zip,1723,loc:1723,מרכז אזורי משגב,no name,1,stat2022:17230001,1,17230001,,True,False
loc:1724,locality,localities_2022,geographies/localities_2022.zip,1724,loc:1724,אזור תעסוקה משגב(תרדיון),no name,1,stat2022:17240001,1,17240001,,True,False
loc:1725,locality,localities_2022,geographies/localities_2022.zip,1725,loc:1725,"בי""ס אזורי מקיף (אשר)",no name,1,stat2022:17250001,1,17250001,,True,False
loc:1726,locality,localities_2022,geographies/localities_2022.zip,1726,loc:1726,אזור תעשייה אכזיב (מילואות),no name,1,stat2022:17260001,1,17260001,,True,False
loc:1727,locality,localities_2022,geographies/localities_2022.zip,1727,loc:1727,אזור תעשייה נעמן (מילואות),no name,1,stat2022:17270001,1,17270001,,True,False
loc:1728,locality,localities_2022,geographies/localities_2022.zip,1728,loc:1728,בר-לב,no name,1,stat2022:17280001,1,17280001,,True,False
loc:1729,locality,localities_2022,geographies/localities_2022.zip,1729,loc:1729,מפעלי חבל מודיעים,no name,1,stat2022:17290001,1,17290001,,True,False
loc:1739,locality,localities_2022,geographies/localities_2022.zip,1739,loc:1739,מפעלי גרנות,no name,1,stat2022:17390001,1,17390001,,True,False
loc:1740,locality,localities_2022,geographies/localities_2022.zip,1740,loc:1740,גבעת חביבה,no name,1,stat2022:17400001,1,17400001,,True,False
loc:1741,locality,localities_2022,geographies/localities_2022.zip,1741,loc:1741,תעשיון השרון,no name,1,stat2022:17410001,1,17410001,,True,False
loc:1742,locality,localities_2022,geographies/localities_2022.zip,1742,loc:1742,תעשיון חצב*,no name,1,stat2022:17420001,1,17420001,,True,False
loc:1744,locality,localities_2022,geographies/localities_2022.zip,1744,loc:1744,תעשיון בינימין*,no name,1,stat2022:17440001,1,17440001,,True,False
loc:1745,locality,localities_2022,geographies/localities_2022.zip,1745,loc:1745,מפעלי חפר,no name,1,stat2022:17450001,1,17450001,,True,False
loc:1746,locality,localities_2022,geographies/localities_2022.zip,1746,loc:1746,קרית תעופה,no name,1,stat2022:17460001,1,17460001,,True,False
loc:1747,locality,localities_2022,geographies/localities_2022.zip,1747,loc:1747,מרכז אזורי שוהם,no name,1,stat2022:17470001,1,17470001,,True,False
loc:1748,locality,localities_2022,geographies/localities_2022.zip,1748,loc:1748,נמל תעופה בן-גוריון,no name,1,stat2022:17480001,1,17480001,,True,False
loc:1749,locality,localities_2022,geographies/localities_2022.zip,1749,loc:1749,תעשיון צריפין,no name,1,stat2022:17490001,1,17490001,,True,False
