geography_id,geography_type,geography_package,geometry_archive,locality_code,locality_name_he,locality_name_en,stat_2022,yishuv_stat_2022,ROVA,TAT_ROVA,COD_TIFKUD,Shape_Length,Shape_Area,locality_id,stat_area_id
stat2022:760001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,76,כפר גלעדי,KEFAR GIL'ADI,1.0,760001,,,1.0,4236.562362749186,1020796.231060264,loc:76,stat2022:760001
stat2022:770001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,77,איילת השחר,AYYELET HASHAHAR,1.0,770001,,,1.0,7689.512631511398,1052731.4474059162,loc:77,stat2022:770001
stat2022:780001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,78,קריית ענבים,QIRYAT ANAVIM,1.0,780001,,,1.0,4617.356149278464,548749.8036891944,loc:78,stat2022:780001
stat2022:790001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,79,דגניה ב',DEGANYA BET,1.0,790001,,,1.0,4819.131572074723,793214.6279065658,loc:79,stat2022:790001
stat2022:800001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,80,נהלל,NAHALAL,1.0,800001,,,1.0,12426.336544819871,7042474.021112852,loc:80,stat2022:800001
stat2022:820001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,82,עין חרוד (מאוחד),EN HAROD(ME'UHAD),1.0,820001,,,1.0,4423.986344068998,1022776.4882601309,loc:82,stat2022:820001
stat2022:840001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,84,תל יוסף,TEL YOSEF,1.0,840001,,,1.0,3421.3496127403387,493052.645889841,loc:84,stat2022:840001
stat2022:850001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,85,כפר יחזקאל,KEFAR YEHEZQEL,1.0,850001,,,1.0,7277.260343169536,2443902.078348124,loc:85,stat2022:850001
stat2022:860001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,86,גבע,GEVA,1.0,860001,,,1.0,3159.1172232839263,529188.4705405452,loc:86,stat2022:860001
stat2022:880001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,88,כרם בן שמן,KEREM BEN SHEMEN,1.0,880001,,,1.0,1687.5336069778903,65393.195639554906,loc:88,stat2022:880001
stat2022:890001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,89,עין חרוד (איחוד),EN HAROD (IHUD),1.0,890001,,,1.0,4269.379214850846,526922.563091089,loc:89,stat2022:890001
stat2022:900001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,90,חפצי-בה,HEFZI-BAH,1.0,900001,,,1.0,3571.134379288468,482524.8367677109,loc:90,stat2022:900001
stat2022:920001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,92,גיניגר,GINNEGAR,1.0,920001,,,1.0,3758.036427831398,577399.367675229,loc:92,stat2022:920001
stat2022:940001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,94,בלפוריה,BALFURYA,1.0,940001,,,1.0,4411.091813769826,1081743.3394276837,loc:94,stat2022:940001
stat2022:950001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,95,בית אלפא,BET ALFA,1.0,950001,,,1.0,3739.185040237434,612777.0894355866,loc:95,stat2022:950001
stat2022:960001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,96,יגור,YAGUR,1.0,960001,,,1.0,5853.950080494785,1408420.5264041603,loc:96,stat2022:960001
stat2022:970001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,97,מרחביה (מושב),MERHAVYA(MOSHAV),1.0,970001,,,1.0,6050.248094733154,1799516.7260895488,loc:97,stat2022:970001
stat2022:980001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,98,"כפר מל""ל",KEFAR MALAL,1.0,980001,,,1.0,3820.115540709152,583078.614019108,loc:98,stat2022:980001
stat2022:990001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,99,מצפה רמון,MIZPE RAMON,1.0,990001,,,1.0,63800.074502668904,75708027.73703875,loc:99,stat2022:990001
stat2022:1020001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,102,מאיר שפיה,ME'IR SHEFEYA,1.0,1020001,,,5.0,3494.8729554207293,451146.50072641065,loc:102,stat2022:1020001
stat2022:1030001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,103,תל עדשים,TEL ADASHIM,1.0,1030001,,,1.0,8845.938551677144,3167545.7100812825,loc:103,stat2022:1030001
stat2022:1040001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,104,מזרע,MIZRA,1.0,1040001,,,1.0,4577.702269464572,680654.8316933904,loc:104,stat2022:1040001
stat2022:1060001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,106,כפר גדעון,KEFAR GID'ON,1.0,1060001,,,1.0,3457.06224865882,504970.85876314784,loc:106,stat2022:1060001
stat2022:1070001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,107,כפר סילבר,KEFAR SILVER,1.0,1070001,,,5.0,2624.7159427428655,397445.66248866485,loc:107,stat2022:1070001
stat2022:1120001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,112,כפר חסידים א',KEFAR HASIDIM ALEF,1.0,1120001,,,1.0,13888.594541992283,3415885.968674279,loc:112,stat2022:1120001
stat2022:1130001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,113,אדירים,ADDIRIM,1.0,1130001,,,1.0,3802.1276934357466,630908.6418967821,loc:113,stat2022:1130001
stat2022:1150001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,115,חופית,HOFIT,1.0,1150001,,,1.0,4636.7922205847935,454184.274409817,loc:115,stat2022:1150001
stat2022:1220001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,122,רמת ישי,RAMAT YISHAY,1.0,1220001,,,1.0,8192.106424673935,2332290.2488704803,loc:122,stat2022:1220001
stat2022:1260001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,126,שריד,SARID,1.0,1260001,,,1.0,7739.149070837846,2138162.816028804,loc:126,stat2022:1260001
stat2022:1270001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,127,רמת רחל,RAMAT RAHEL,1.0,1270001,,,1.0,3591.7446266573593,743360.779504777,loc:127,stat2022:1270001
stat2022:1280001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,128,גת רימון,GAT RIMMON,1.0,1280001,,,1.0,3035.9314487228526,438958.0256568383,loc:128,stat2022:1280001
stat2022:1300001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,130,משמר העמק,MISHMAR HAEMEQ,1.0,1300001,,,1.0,4180.334357897842,868402.8038989994,loc:130,stat2022:1300001
stat2022:1320001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,132,כפר ברוך,KEFAR BARUKH,1.0,1320001,,,1.0,5339.434603022385,1056815.0334788584,loc:132,stat2022:1320001
stat2022:1330001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,133,גבת,GEVAT,1.0,1330001,,,1.0,5398.806614016655,1765326.912581182,loc:133,stat2022:1330001
stat2022:1340001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,134,יפעת,YIF'AT,1.0,1340001,,,1.0,5252.059245521762,1483198.0138058842,loc:134,stat2022:1340001
stat2022:1350001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,135,רמת דוד,RAMAT DAWID,1.0,1350001,,,1.0,4840.728476576895,655453.8740120488,loc:135,stat2022:1350001
stat2022:1390001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,139,עין שמר,EN SHEMER,1.0,1390001,,,1.0,3866.3734577408245,636661.8503082751,loc:139,stat2022:1390001
stat2022:1400001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,140,כפר יהושע,KEFAR YEHOSHUA,1.0,1400001,,,1.0,13851.83055918668,7511952.68570346,loc:140,stat2022:1400001
stat2022:1410001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,141,ברק,BARAQ,1.0,1410001,,,1.0,4229.543594520528,863981.3796228975,loc:141,stat2022:1410001
stat2022:1420001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,142,שדה יעקב,SEDE YA'AQOV,1.0,1420001,,,1.0,6530.990744837379,2211474.6300916243,loc:142,stat2022:1420001
stat2022:1430001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,143,בית זרע,BET ZERA,1.0,1430001,,,1.0,3494.7940065293596,645427.516729444,loc:143,stat2022:1430001
stat2022:1440001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,144,גן שלמה,GAN SHELOMO,1.0,1440001,,,1.0,2788.7137922896823,354905.7660490585,loc:144,stat2022:1440001
stat2022:1450001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,145,גדיש,GADISH,1.0,1450001,,,1.0,3865.9009109806766,640472.3563816367,loc:145,stat2022:1450001
stat2022:1460001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,146,דבורה,DEVORA,1.0,1460001,,,1.0,4503.225179428709,1038140.925976284,loc:146,stat2022:1460001
stat2022:1470001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,147,גבעת ברנר,GIV'AT BRENNER,1.0,1470001,,,1.0,6595.834413018361,2452824.433995916,loc:147,stat2022:1470001
stat2022:1540001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,154,תל מונד,TEL MOND,1.0,1540001,,,1.0,3236.4343709879618,537306.4235011399,loc:154,stat2022:1540001
stat2022:1540002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,154,תל מונד,TEL MOND,2.0,1540002,,,1.0,3554.6056973286777,726514.6726931388,loc:154,stat2022:1540002
stat2022:1540003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,154,תל מונד,TEL MOND,3.0,1540003,,,1.0,3426.407217261293,508341.7274063781,loc:154,stat2022:1540003
stat2022:1540004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,154,תל מונד,TEL MOND,4.0,1540004,,,1.0,4586.535267991436,576951.7609046822,loc:154,stat2022:1540004
stat2022:1540005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,154,תל מונד,TEL MOND,5.0,1540005,,,1.0,3543.0612930632783,376961.6666741645,loc:154,stat2022:1540005
stat2022:1540006,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,154,תל מונד,TEL MOND,6.0,1540006,,,4.0,16506.101044200816,4403925.932678643,loc:154,stat2022:1540006
stat2022:1550001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,155,באר טוביה,BE'ER TOVIYYA,1.0,1550001,,,1.0,8553.923980579202,3960202.569106387,loc:155,stat2022:1550001
stat2022:1560001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,156,עיינות,AYANOT,1.0,1560001,,,5.0,1988.1248754368412,257625.72535208517,loc:156,stat2022:1560001
stat2022:1570001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,157,עין ורד,EN WERED,1.0,1570001,,,1.0,7174.095404138007,1835397.1010116916,loc:157,stat2022:1570001
stat2022:1580001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,158,נען,NA'AN,1.0,1580001,,,1.0,4544.226894243236,813821.2490848947,loc:158,stat2022:1580001
stat2022:1590001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,159,בית חנן,BET HANAN,1.0,1590001,,,1.0,5380.490568319194,895822.5540487306,loc:159,stat2022:1590001
stat2022:1600001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,160,חולדה,HULDA,1.0,1600001,,,1.0,3309.185406156155,592351.0224928515,loc:160,stat2022:1600001
stat2022:1620001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,162,חירות,HERUT,1.0,1620001,,,1.0,5243.180213590375,841765.2385970412,loc:162,stat2022:1620001
stat2022:1630001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,163,תימורים,TIMMORIM,1.0,1630001,,,1.0,4257.596053437973,939023.165242004,loc:163,stat2022:1630001
stat2022:1640001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,164,מלאה,MELE'A,1.0,1640001,,,1.0,3814.771221915153,753955.5770738511,loc:164,stat2022:1640001
stat2022:1650001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,165,ניר יפה,NIR YAFE,1.0,1650001,,,1.0,4627.4532513356335,960334.7861921143,loc:165,stat2022:1650001
stat2022:1660001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,166,גן יבנה,GAN YAVNE,1.0,1660001,,,1.0,8553.634879048584,2546297.5117703266,loc:166,stat2022:1660001
stat2022:1660002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,166,גן יבנה,GAN YAVNE,2.0,1660002,,,1.0,3562.6644788519234,711643.5066841014,loc:166,stat2022:1660002
stat2022:1660003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,166,גן יבנה,GAN YAVNE,3.0,1660003,,,1.0,6400.381949394618,936215.6657257933,loc:166,stat2022:1660003
stat2022:1660004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,166,גן יבנה,GAN YAVNE,4.0,1660004,,,1.0,3719.0325132735074,791236.2542804311,loc:166,stat2022:1660004
stat2022:1660005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,166,גן יבנה,GAN YAVNE,5.0,1660005,,,1.0,2806.666775992832,423783.50375468686,loc:166,stat2022:1660005
stat2022:1660006,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,166,גן יבנה,GAN YAVNE,6.0,1660006,,,1.0,7912.131319054338,1480904.8559547616,loc:166,stat2022:1660006
stat2022:1660007,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,166,גן יבנה,GAN YAVNE,7.0,1660007,,,1.0,3929.5527369246033,698199.3323444946,loc:166,stat2022:1660007
stat2022:1660008,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,166,גן יבנה,GAN YAVNE,8.0,1660008,,,2.0,9432.347681843074,1117632.4095585844,loc:166,stat2022:1660008
stat2022:1660009,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,166,גן יבנה,GAN YAVNE,9.0,1660009,,,4.0,7372.074386648275,2738784.35877067,loc:166,stat2022:1660009
stat2022:1670001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,167,עין החורש,EN HAHORESH,1.0,1670001,,,1.0,4036.372210246694,598596.8157030448,loc:167,stat2022:1670001
stat2022:1680001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,168,כפר יונה,KEFAR YONA,1.0,1680001,,,4.0,17562.019550604753,5670124.040952,loc:168,stat2022:1680001
stat2022:1680002,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,168,כפר יונה,KEFAR YONA,2.0,1680002,,,1.0,5774.627039528986,1044800.8216850993,loc:168,stat2022:1680002
stat2022:1680003,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,168,כפר יונה,KEFAR YONA,3.0,1680003,,,1.0,3408.526206787431,539847.1829070965,loc:168,stat2022:1680003
stat2022:1680004,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,168,כפר יונה,KEFAR YONA,4.0,1680004,,,1.0,3087.534726877409,531832.7014530469,loc:168,stat2022:1680004
stat2022:1680005,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,168,כפר יונה,KEFAR YONA,5.0,1680005,,,1.0,3445.8097622130285,568571.367660982,loc:168,stat2022:1680005
stat2022:1680006,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,168,כפר יונה,KEFAR YONA,6.0,1680006,,,1.0,2646.032714038085,393749.7824551889,loc:168,stat2022:1680006
stat2022:1680007,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,168,כפר יונה,KEFAR YONA,7.0,1680007,,,1.0,3583.7818297602826,731719.3424283139,loc:168,stat2022:1680007
stat2022:1680008,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,168,כפר יונה,KEFAR YONA,8.0,1680008,,,1.0,2922.90529011731,501618.9378945256,loc:168,stat2022:1680008
stat2022:1680009,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,168,כפר יונה,KEFAR YONA,9.0,1680009,,,4.0,6726.107555022474,1528918.833755402,loc:168,stat2022:1680009
stat2022:1700001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,170,כפר יעבץ,KEFAR YA'BEZ,1.0,1700001,,,1.0,4812.413045073752,1191035.349127547,loc:170,stat2022:1700001
stat2022:1710001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,171,פרדסייה,PARDESIYYA,1.0,1710001,,,1.0,5456.21817351946,1463737.349205766,loc:171,stat2022:1710001
stat2022:1730001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,173,גבעת חיים (מאוחד),GIV'AT HAYYIM(ME'UHAD),1.0,1730001,,,1.0,4359.776348135444,984821.9919428396,loc:173,stat2022:1730001
stat2022:1740001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,174,נטעים,NETA'IM,1.0,1740001,,,1.0,3343.019581172334,429043.538803182,loc:174,stat2022:1740001
stat2022:1750001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,175,אביחיל,AVIHAYIL,1.0,1750001,,,1.0,4539.2918703456535,884052.8393016877,loc:175,stat2022:1750001
stat2022:1760001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,176,אפיקים,AFIQIM,1.0,1760001,,,1.0,4478.081298939323,994850.5510586894,loc:176,stat2022:1760001
stat2022:1770001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,177,"כפר ביל""ו",KEFAR BILU,1.0,1770001,,,1.0,5929.770557908889,1198121.1727950736,loc:177,stat2022:1770001
stat2022:1780001,statistical_area,statistical_areas_2022,geographies/statistical_areas_2022.zip,178,רמת יוחנן,RAMAT YOHANAN,1.0,1780001,,,1.0,4393.0411785622755,927039.5738104272,loc:178,stat2022:1780001
